task_id,length,deadline,vm_id,start_time,finish_time,exec_time,cost
159,560,662,0,145.54600,146.68200,1.13600,0.02240
155,510,1001,0,145.54600,146.68200,1.13600,0.02040
158,558,900,2,145.54600,146.68200,1.13600,0.01116
157,615,1413,1,145.54600,146.79200,1.24600,0.01845
151,625,732,1,145.54600,146.90200,1.35600,0.01875
152,826,1546,2,145.99600,147.76400,1.76800,0.01652
154,1110,1901,2,146.79200,149.13000,2.33800,0.02220
150,1693,2352,2,147.87400,151.35000,3.47600,0.03386
153,1830,2787,2,149.24000,152.99600,3.75600,0.03660
162,569,940,0,153.09600,154.23800,1.14200,0.02276
165,788,1172,1,153.09600,154.78800,1.69200,0.02364
167,864,1036,2,153.09600,154.89800,1.80200,0.01728
168,921,1430,2,153.09600,155.00800,1.91200,0.01842
166,932,1857,2,155.00800,156.98400,1.97600,0.01864
163,965,1216,2,155.11800,157.09400,1.97600,0.01930
160,989,1690,2,157.09400,159.07200,1.97800,0.01978
169,1315,1461,2,157.20400,159.94600,2.74200,0.02630
164,1494,1703,2,159.18200,162.22400,3.04200,0.02988
161,1865,2534,2,160.05600,163.90000,3.84400,0.03730
175,152,944,2,164.00000,164.30400,0.30400,0.00304
179,469,601,0,164.00000,165.05200,1.05200,0.01876
177,648,852,1,164.00000,165.40000,1.40000,0.01944
176,670,1287,2,164.00000,165.40000,1.40000,0.01340
178,773,1688,0,164.00000,165.62000,1.62000,0.03092
172,903,1078,2,164.41400,166.22600,1.81200,0.01806
174,1105,1354,2,165.51000,167.72600,2.21600,0.02210
171,1522,1820,2,166.33600,169.39000,3.05400,0.03044
170,1815,2196,2,167.83600,171.47200,3.63600,0.03630
173,1880,2672,2,169.50000,173.26600,3.76600,0.03760
180,136,859,1,173.36600,173.72200,0.35600,0.00408
187,219,1206,2,173.36600,173.83200,0.46600,0.00438
183,603,780,0,173.36600,174.65600,1.29000,0.02412
185,926,1269,2,173.36600,175.33200,1.96600,0.01852
188,935,1424,2,173.94200,175.92800,1.98600,0.01870
184,1138,1635,2,175.44200,177.84000,2.39800,0.02276
189,1607,2205,2,176.03800,179.37000,3.33200,0.03214
182,1619,2159,2,177.95000,181.19400,3.24400,0.03238
186,1634,2433,2,179.48000,182.82200,3.34200,0.03268
181,1782,2143,2,181.30400,184.87400,3.57000,0.03564
199,214,456,0,184.97400,185.49900,0.52500,0.00856
197,415,610,1,184.97400,185.91400,0.94000,0.01245
198,483,1064,0,184.97400,186.02400,1.05000,0.01932
193,502,1497,1,184.97400,186.02400,1.05000,0.01506
192,619,784,2,184.97400,186.24400,1.27000,0.01238
190,830,1772,2,184.97400,186.64000,1.66600,0.01660
196,849,1076,2,186.35400,188.05400,1.70000,0.01698
191,1116,1759,2,186.75000,188.98600,2.23600,0.02232
195,1408,1933,2,188.16400,190.98000,2.81600,0.02816
194,1831,2064,2,189.09600,192.87000,3.77400,0.03662
203,266,1229,1,192.97000,193.50200,0.53200,0.00798
200,630,1393,2,192.97000,194.23300,1.26300,0.01260
209,779,949,0,192.97000,194.64100,1.67100,0.03116
201,818,1252,2,192.97000,194.64100,1.67100,0.01636
202,1225,1729,2,194.34300,196.86200,2.51900,0.02450
205,1577,2455,2,194.75100,197.91600,3.16500,0.03154
204,1587,2101,2,196.97200,200.21200,3.24000,0.03174
207,1598,2088,2,198.02600,201.33600,3.31000,0.03196
208,1843,2418,2,200.32200,204.01800,3.69600,0.03686
206,1925,2054,2,201.44600,205.30200,3.85600,0.03850
218,276,994,0,205.40200,206.03300,0.63100,0.01104
213,521,1192,2,205.40200,206.44900,1.04700,0.01042
219,529,1282,0,205.40200,206.55900,1.15700,0.02116
212,580,1431,2,205.40200,206.66900,1.26700,0.01160
211,692,1032,1,205.40200,206.88900,1.48700,0.02076
215,810,1743,2,206.55900,208.18000,1.62100,0.01620
214,889,1105,2,206.77900,208.56000,1.78100,0.01778
217,1320,2101,2,208.29000,210.93200,2.64200,0.02640
210,1823,2493,2,208.67000,212.31800,3.64800,0.03646
216,1852,2245,2,211.04200,214.85800,3.81600,0.03704
223,191,810,1,214.95800,215.35900,0.40100,0.00573
220,181,995,2,214.95800,215.35900,0.40100,0.00362
226,237,404,0,214.95800,215.46900,0.51100,0.00948
225,709,1435,2,214.95800,216.38700,1.42900,0.01418
221,813,1798,2,215.46900,217.09900,1.63000,0.01626
228,824,1272,2,216.49700,218.25800,1.76100,0.01648
229,897,1216,2,217.20900,219.01000,1.80100,0.01794
224,1086,1702,2,218.36800,220.54200,2.17400,0.02172
222,1546,2035,2,219.12000,222.21600,3.09600,0.03092
227,1905,2579,2,220.65200,224.57600,3.92400,0.03810
235,578,1308,2,224.67600,225.83400,1.15800,0.01156
232,616,1181,1,224.67600,225.94400,1.26800,0.01848
239,645,922,0,224.67600,226.05400,1.37800,0.02580
230,655,1437,2,224.67600,226.05400,1.37800,0.01310
231,894,1477,2,225.94400,227.73600,1.79200,0.01788
238,901,1109,2,226.16400,228.08200,1.91800,0.01802
236,1051,1956,2,227.84600,230.06400,2.21800,0.02102
237,1246,1855,2,228.19200,230.68600,2.49400,0.02492
234,1407,2172,2,230.17400,232.99200,2.81800,0.02814
233,1785,2025,2,230.79600,234.48400,3.68800,0.03570
249,226,1088,0,234.58400,235.03600,0.45200,0.00904
247,234,1098,1,234.58400,235.14600,0.56200,0.00702
242,869,1605,2,234.58400,236.36800,1.78400,0.01738
245,887,1648,2,234.58400,236.36800,1.78400,0.01774
253,212,771,0,236.46800,236.89200,0.42400,0.00848
258,587,972,1,236.46800,237.72800,1.26000,0.01761
252,652,1344,2,236.46800,237.83800,1.37000,0.01304
256,763,1679,0,236.46800,238.05800,1.59000,0.03052
257,930,1505,2,236.46800,238.44600,1.97800,0.01860
259,938,1505,2,237.94800,239.94200,1.99400,0.01876
255,952,1187,2,238.55600,240.57800,2.02200,0.01904
251,1446,1565,2,240.05200,243.05800,3.00600,0.02892
250,1462,1795,2,240.68800,243.61600,2.92800,0.02924
254,1973,2314,2,243.16800,247.22600,4.05800,0.03946
268,149,616,0,247.32600,247.69500,0.36900,0.00596
266,236,1054,1,247.32600,247.80500,0.47900,0.00708
265,721,1065,2,247.32600,248.77900,1.45300,0.01442
267,788,1581,0,247.32600,248.99900,1.67300,0.03152
262,815,1476,2,247.32600,248.99900,1.67300,0.01630
261,929,1491,2,248.88900,250.85800,1.96900,0.01858
264,973,1968,2,249.10900,251.07800,1.96900,0.01946
263,1151,2058,2,250.96800,253.29800,2.33000,0.02302
260,1545,2365,2,251.18800,254.28200,3.09400,0.03090
269,1658,1789,2,253.40800,256.83800,3.43000,0.03316
270,158,956,1,256.93800,257.25400,0.31600,0.00474
274,466,976,2,256.93800,257.90900,0.97100,0.00932
271,429,1174,2,256.93800,257.90900,0.97100,0.00858
278,554,890,0,256.93800,258.12900,1.19100,0.02216
272,751,1059,1,256.93800,258.55700,1.61900,0.02253
273,964,1078,2,258.01900,259.95000,1.93100,0.01928
275,993,1714,2,258.01900,260.06000,2.04100,0.01986
279,1040,1393,2,260.06000,262.25400,2.19400,0.02080
277,1543,2064,2,260.17000,263.37000,3.20000,0.03086
276,1716,2118,2,262.36400,265.91000,3.54600,0.03432
289,135,1013,1,266.01000,266.39100,0.38100,0.00405
284,472,1296,1,266.01000,266.96400,0.95400,0.01416
280,552,924,0,266.01000,267.18400,1.17400,0.02208
288,748,1036,2,266.01000,267.62600,1.61600,0.01496
281,835,1159,2,266.01000,267.73600,1.72600,0.01670
282,870,1694,2,267.73600,269.48000,1.74400,0.01740
283,884,1796,2,267.84600,269.70000,1.85400,0.01768
287,901,1887,2,269.59000,271.39600,1.80600,0.01802
286,1718,1935,2,269.81000,273.35800,3.54800,0.03436
285,1882,2302,2,271.50600,275.38400,3.87800,0.03764
296,563,1469,0,275.48400,276.72300,1.23900,0.02252
292,723,1592,1,275.48400,276.94300,1.45900,0.02169
295,814,1655,2,275.48400,277.16300,1.67900,0.01628
294,852,1236,2,275.48400,277.27300,1.78900,0.01704
297,920,1784,2,277.27300,279.11400,1.84100,0.01840
299,956,1776,2,277.38300,279.33400,1.95100,0.01912
293,1099,1841,2,279.22400,281.47600,2.25200,0.02198
291,1579,2564,2,279.44400,282.69800,3.25400,0.03158
290,1660,2594,2,281.58600,284.91800,3.33200,0.03320
298,1747,1944,2,282.80800,286.41800,3.61000,0.03494
306,545,718,0,286.51800,287.69000,1.17200,0.02180
303,676,1406,1,286.51800,287.91000,1.39200,0.02028
300,716,1498,0,286.51800,288.02000,1.50200,0.02864
307,730,1448,2,286.51800,288.02000,1.50200,0.01460
305,952,1105,2,286.51800,288.53600,2.01800,0.01904
301,1015,1481,2,288.13000,290.27800,2.14800,0.02030
308,1080,1804,2,288.64600,290.81400,2.16800,0.02160
304,1143,1289,2,290.38800,292.67600,2.28800,0.02286
302,1524,1740,2,290.92400,294.08600,3.16200,0.03048
309,1697,2655,2,292.78600,296.29600,3.51000,0.03394
317,113,787,2,296.39600,296.73300,0.33700,0.00226
313,274,488,0,296.39600,296.95300,0.55700,0.01096
314,482,1194,0,296.39600,297.38100,0.98500,0.01928
316,433,770,1,296.39600,297.38100,0.98500,0.01299
318,621,1477,1,296.39600,297.71100,1.31500,0.01863
310,668,933,2,296.39600,297.82100,1.42500,0.01336
312,852,1516,2,296.84300,298.66500,1.82200,0.01704
311,965,1141,2,297.93100,299.88600,1.95500,0.01930
315,1092,1494,2,298.77500,300.96600,2.19100,0.02184
319,1599,2260,2,299.99600,303.19600,3.20000,0.03198
323,562,980,0,303.29600,304.45400,1.15800,0.02248
329,736,1121,1,303.29600,304.88200,1.58600,0.02208
324,941,1049,2,303.29600,305.29400,1.99800,0.01882
322,951,1546,2,303.29600,305.29400,1.99800,0.01902
327,1082,2054,2,305.40400,307.58000,2.17600,0.02164
328,1367,1529,2,305.40400,308.14000,2.73600,0.02734
321,1756,1898,2,307.69000,311.25800,3.56800,0.03512
320,1758,2506,2,308.25000,311.77200,3.52200,0.03516
326,1805,2457,2,311.36800,314.99400,3.62600,0.03610
325,1989,2320,2,311.88200,315.86600,3.98400,0.03978
338,242,1170,1,315.96600,316.50500,0.53900,0.00726
335,429,1035,1,315.96600,316.94100,0.97500,0.01287
334,474,1040,2,315.96600,316.94100,0.97500,0.00948
333,689,891,0,315.96600,317.46600,1.50000,0.02756
331,895,1471,2,315.96600,317.88000,1.91400,0.01790
339,933,1529,2,317.05100,318.92400,1.87300,0.01866
330,1323,1577,2,317.99000,320.63800,2.64800,0.02646
332,1554,1690,2,319.03400,322.14400,3.11000,0.03108
337,1847,2411,2,320.74800,324.55600,3.80800,0.03694
336,1934,2631,2,322.25400,326.13000,3.87600,0.03868
346,358,1074,0,326.23000,327.04100,0.81100,0.01432
342,409,623,0,326.23000,327.15100,0.92100,0.01636
341,701,1027,2,326.23000,327.63800,1.40800,0.01402
345,757,927,1,326.23000,327.85800,1.62800,0.02271
343,770,1507,2,326.23000,327.85800,1.62800,0.01540
348,977,1755,2,327.74800,329.81600,2.06800,0.01954
344,1050,1840,2,327.96800,330.07800,2.11000,0.02100
347,1178,1549,2,329.92600,332.33400,2.40800,0.02356
340,1341,1690,2,330.18800,332.98400,2.79600,0.02682
349,1865,2539,2,332.44400,336.20600,3.76200,0.03730
350,428,646,0,336.30600,337.20000,0.89400,0.01712
355,509,1406,2,336.30600,337.42000,1.11400,0.01018
352,623,1199,1,336.30600,337.64000,1.33400,0.01869
359,675,1365,0,336.30600,337.75000,1.44400,0.02700
351,702,1369,1,336.30600,337.75000,1.44400,0.02106
358,784,1290,2,336.30600,337.97000,1.66400,0.01568
354,846,1596,2,337.53000,339.33400,1.80400,0.01692
356,1111,1673,2,338.08000,340.31000,2.23000,0.02222
353,1302,2166,2,339.44400,342.05000,2.60600,0.02604
357,1638,2447,2,340.42000,343.70200,3.28200,0.03276
363,339,980,2,343.80200,344.59200,0.79000,0.00678
360,454,709,0,343.80200,344.81200,1.01000,0.01816
365,483,743,1,343.80200,344.81200,1.01000,0.01449
368,738,1476,2,343.80200,345.39800,1.59600,0.01476
367,821,1742,2,344.70200,346.45800,1.75600,0.01642
369,993,1768,2,345.50800,347.61200,2.10400,0.01986
364,1070,2019,2,346.56800,348.80400,2.23600,0.02140
366,1262,1564,2,347.72200,350.24800,2.52600,0.02524
362,1658,2408,2,348.91400,352.23200,3.31800,0.03316
361,1674,2179,2,350.35800,353.71200,3.35400,0.03348
372,295,1005,0,353.81200,354.40300,0.59100,0.01180
374,674,1104,1,353.81200,355.27500,1.46300,0.02022
376,823,978,2,353.81200,355.49500,1.68300,0.01646
378,846,947,2,353.81200,355.60500,1.79300,0.01692
373,1044,1888,2,355.60500,357.80200,2.19700,0.02088
379,1331,1447,2,355.71500,358.49200,2.77700,0.02662
370,1585,2052,2,357.91200,361.08800,3.17600,0.03170
371,1935,2314,2,358.60200,362.47800,3.87600,0.03870
375,1961,2347,2,361.19800,365.12800,3.93000,0.03922
377,1997,2882,2,362.58800,366.69800,4.11000,0.03994
388,124,1105,2,366.79800,367.15600,0.35800,0.00248
389,399,937,0,366.79800,367.71200,0.91400,0.01596
384,483,1012,1,366.79800,367.82200,1.02400,0.01449
386,943,1395,2,366.79800,368.69400,1.89600,0.01886
381,1026,1749,2,367.26600,369.32800,2.06200,0.02052
382,1194,1419,2,368.80400,371.19600,2.39200,0.02388
387,1320,1857,2,369.43800,372.08000,2.64200,0.02640
380,1543,1944,2,371.30600,374.39800,3.09200,0.03086
383,1585,2352,2,372.19000,375.47400,3.28400,0.03170
385,1661,1801,2,374.50800,377.83800,3.33000,0.03322
396,452,810,0,377.93800,378.89400,0.95600,0.01808
393,451,1218,0,377.93800,378.89400,0.95600,0.01804
398,537,907,1,377.93800,379.11400,1.17600,0.01611
399,639,1009,2,377.93800,379.22400,1.28600,0.01278
392,665,1534,1,377.93800,379.33400,1.39600,0.01995
391,846,1443,2,377.93800,379.74600,1.80800,0.01692
395,861,1210,2,379.33400,381.15000,1.81600,0.01722
390,943,1615,2,379.85600,381.86000,2.00400,0.01886
397,1194,1929,2,381.26000,383.76400,2.50400,0.02388
394,1575,2012,2,381.97000,385.19600,3.22600,0.03150
408,235,1161,1,385.29600,385.77800,0.48200,0.00705
403,372,1256,2,385.29600,386.13500,0.83900,0.00744
409,461,730,0,385.29600,386.24500,0.94900,0.01844
401,729,1305,1,385.29600,386.87600,1.58000,0.02187
404,976,1387,2,385.29600,387.37200,2.07600,0.01952
402,1480,2032,2,386.24500,389.32400,3.07900,0.02960
405,1569,1730,2,387.48200,390.73400,3.25200,0.03138
400,1578,1888,2,389.43400,392.59600,3.16200,0.03156
406,1660,2644,2,390.84400,394.27800,3.43400,0.03320
407,1690,2669,2,392.70600,396.09400,3.38800,0.03380
417,334,580,1,396.19400,396.86300,0.66900,0.01002
418,379,568,0,396.19400,396.97300,0.77900,0.01516
414,511,865,2,396.19400,397.22100,1.02700,0.01022
412,671,906,1,396.19400,397.65100,1.45700,0.02013
419,830,1610,2,396.19400,397.87100,1.67700,0.01660
411,1273,1402,2,397.33100,399.99000,2.65900,0.02546
410,1374,1566,2,397.98100,400.84000,2.85900,0.02748
416,1434,2031,2,400.10000,403.06200,2.96200,0.02868
413,1476,1870,2,400.95000,403.93800,2.98800,0.02952
415,1539,2322,2,403.17200,406.25200,3.08000,0.03078
428,122,969,1,406.35200,406.70600,0.35400,0.00366
425,439,650,0,406.35200,407.31800,0.96600,0.01756
424,580,1503,0,406.35200,407.53800,1.18600,0.02320
429,707,1275,2,406.35200,407.77600,1.42400,0.01414
423,738,1393,1,406.35200,407.88600,1.53400,0.02214
421,871,1329,2,406.35200,408.10600,1.75400,0.01742
420,1178,1390,2,407.88600,410.32800,2.44200,0.02356
427,1509,2373,2,408.21600,411.34800,3.13200,0.03018
422,1613,1769,2,410.43800,413.67000,3.23200,0.03226
426,1697,2375,2,411.45800,414.89200,3.43400,0.03394
436,421,1304,0,414.99200,415.86100,0.86900,0.01684
437,379,908,1,414.99200,415.86100,0.86900,0.01137
431,523,876,0,414.99200,416.08100,1.08900,0.02092
439,585,1284,1,414.99200,416.19100,1.19900,0.01755
433,654,1027,2,414.99200,416.41100,1.41900,0.01308
438,844,1297,2,414.99200,416.79700,1.80500,0.01688
435,896,1120,2,416.52100,418.41000,1.88900,0.01792
430,1128,2033,2,416.90700,419.17000,2.26300,0.02256
434,1472,2034,2,418.52000,421.57800,3.05800,0.02944
432,1549,1775,2,419.28000,422.38200,3.10200,0.03098
446,348,1283,2,422.48200,423.29100,0.80900,0.00696
440,414,1239,1,422.48200,423.40100,0.91900,0.01242
445,523,1438,2,422.48200,423.62100,1.13900,0.01046
444,583,992,0,422.48200,423.73100,1.24900,0.02332
448,919,1292,2,423.40100,425.35200,1.95100,0.01838
447,1075,1257,2,423.73100,425.92000,2.18900,0.02150
441,1360,1979,2,425.46200,428.18800,2.72600,0.02720
449,1756,2237,2,426.03000,429.54600,3.51600,0.03512
442,1838,2574,2,428.29800,432.08800,3.79000,0.03676
443,1922,2632,2,429.65600,433.50800,3.85200,0.03844
455,477,1284,2,433.60800,434.56400,0.95600,0.00954
450,590,760,0,433.60800,434.79000,1.18200,0.02360
457,597,1020,1,433.60800,434.90000,1.29200,0.01791
459,812,1190,2,433.60800,435.34400,1.73600,0.01624
453,852,1730,2,434.67400,436.38000,1.70600,0.01704
451,899,1216,2,435.45400,437.36400,1.91000,0.01798
456,916,1452,2,436.49000,438.32800,1.83800,0.01832
454,1235,1956,2,437.47400,439.94600,2.47200,0.02470
458,1470,1649,2,438.43800,441.49400,3.05600,0.02940
452,1702,2598,2,440.05600,443.48000,3.42400,0.03404
461,116,1040,1,443.58000,443.91500,0.33500,0.00348
462,228,894,1,443.58000,444.13500,0.55500,0.00684
466,285,609,0,443.58000,444.24500,0.66500,0.01140
460,335,984,2,443.58000,444.35500,0.77500,0.00670
463,816,1110,2,443.58000,445.22500,1.64500,0.01632
467,881,1208,2,444.46500,446.22700,1.76200,0.01762
468,984,1674,2,445.33500,447.30600,1.97100,0.01968
464,1449,2085,2,446.33700,449.35000,3.01300,0.02898
469,1826,2365,2,447.41600,451.07400,3.65800,0.03652
465,1931,2748,2,449.46000,453.32400,3.86400,0.03862
472,601,1073,0,453.42400,454.68300,1.25900,0.02404
471,573,1347,2,453.42400,454.68300,1.25900,0.01146
473,650,1128,1,453.42400,454.79300,1.36900,0.01950
474,708,1678,2,453.42400,454.90300,1.47900,0.01416
477,739,1729,0,453.42400,455.01300,1.58900,0.02956
475,884,1706,2,454.79300,456.56200,1.76900,0.01768
479,1092,1636,2,455.01300,457.31000,2.29700,0.02184
470,1347,1673,2,456.67200,459.38400,2.71200,0.02694
476,1639,2069,2,457.42000,460.81000,3.39000,0.03278
478,1821,2281,2,459.49400,463.25200,3.75800,0.03642
484,105,901,1,463.35200,463.56700,0.21500,0.00315
488,439,1418,1,463.35200,464.30600,0.95400,0.01317
481,419,1286,2,463.35200,464.30600,0.95400,0.00838
